0.000000000000000000e+00,3.014999999999997726e+01,4.249999999999999889e-01,2.574312489715265689e-02,6.668053649129669462e-03,5.048981515568404070e-03,3.746016006185073216e-02
1.667292527224934207e-01,3.019720737013426515e+01,4.232303331514115086e-01,2.609493620096113575e-02,6.804746347712784318e-03,5.072416440750115822e-03,3.797209898942403850e-02
3.334585054449868413e-01,3.024441447746750100e+01,4.214607057093450182e-01,2.645636600324442755e-02,6.945188559834758989e-03,5.096479731353318297e-03,3.849803429443250657e-02
5.001877581674802897e-01,3.029162105920028125e+01,4.196911570794445989e-01,2.682767991022726867e-02,7.089496515429755986e-03,5.121176048652201045e-03,3.903835247430922223e-02
6.669170108899736826e-01,3.033882685253587397e+01,4.179217266655998464e-01,2.720915071293763393e-02,7.237789964767355096e-03,5.146509803763161563e-03,3.959345048146815232e-02
8.336462636124670755e-01,3.038603159468203785e+01,4.161524538690677955e-01,2.760105841254560308e-02,7.390192231735711638e-03,5.172485115894784324e-03,4.016373576017610164e-02
1.000375516334960579e+00,3.043323502285261384e+01,4.143833780875956774e-01,2.800369022239444436e-02,7.546830260236386291e-03,5.199105766877387853e-03,4.074962624950821677e-02
1.167104769057453861e+00,3.048043687426832093e+01,4.126145387145435106e-01,2.841734054341465282e-02,7.707834652472772205e-03,5.226375151684214786e-03,4.135155034757163894e-02
1.333834021779947365e+00,3.052763688615897308e+01,4.108459751380070801e-01,2.884231090926407323e-02,7.873339697773680881e-03,5.254296224638405413e-03,4.196994683167615953e-02
1.500563274502440869e+00,3.057483479576455920e+01,4.090777267399411943e-01,2.927890989715984174e-02,8.043483390440371583e-03,5.282871440980784622e-03,4.260526472858099795e-02
1.667292527224934151e+00,3.062203034033672111e+01,4.073098328952815539e-01,2.972745299995767018e-02,8.218407434937201328e-03,5.312102693455919393e-03,4.325796312835079177e-02
1.834021779947427655e+00,3.066922325714028830e+01,4.055423329710694524e-01,3.018826245459140661e-02,8.398257236563663741e-03,5.341991243554048384e-03,4.392851093470911961e-02
2.000751032669921159e+00,3.071641328345469901e+01,4.037752663255743668e-01,3.066166702150725440e-02,8.583181875546488232e-03,5.372537647027890613e-03,4.461738654408163585e-02
2.167480285392414441e+00,3.076360015657559188e+01,4.020086723074171031e-01,3.114800170921207256e-02,8.773334062274758954e-03,5.403741673285246232e-03,4.532507744477207862e-02
