5.668794592564776025e+00,3.175333110349112076e+01,3.650889122261186115e-01,4.304185209074149615e-02,2.240087056230781123e-02,6.544272265304930392e-02
5.835523845287269751e+00,3.180038219319089876e+01,3.633426406146005871e-01,4.416175741800109494e-02,2.253035962427073907e-02,6.669211704227183402e-02
6.002253098009763477e+00,3.184742409529803808e+01,3.615977419745450838e-01,4.531143148576679408e-02,2.265944894232781517e-02,6.797088042809461272e-02
6.168982350732256315e+00,3.189445654793263429e+01,3.598542551609414941e-01,4.649127233279932991e-02,2.278787206775899007e-02,6.927914440055832346e-02
6.335711603454750040e+00,3.194147928926753366e+01,3.581122189973405257e-01,4.770162705229865491e-02,2.291534140280302584e-02,7.061696845510168075e-02
6.502440856177243766e+00,3.198849205752952685e+01,3.563716722749906696e-01,4.894278423146447565e-02,2.304154716450207419e-02,7.198433139596654984e-02
6.669170108899736604e+00,3.203549459100094055e+01,3.546326537519740030e-01,5.021496577812768064e-02,2.316615637195040128e-02,7.338112215007808192e-02
6.835899361622230330e+00,3.208248662802105855e+01,3.528952021523422689e-01,5.151831812185488080e-02,2.328881187171084541e-02,7.480712999356572968e-02
7.002628614344724056e+00,3.212946790698777022e+01,3.511593561652561202e-01,5.285290278373341866e-02,2.340913141840838055e-02,7.626203420214179574e-02
7.169357867067216894e+00,3.217643816635847998e+01,3.494251544441225321e-01,5.421868631742879363e-02,2.352670682990798401e-02,7.774539314733677764e-02
7.336087119789710620e+00,3.222339714465243787e+01,3.476926356057341017e-01,5.561552963425059337e-02,2.364110323902022040e-02,7.925663287327081030e-02
7.502816372512204346e+00,3.227034458045119436e+01,3.459618382294097350e-01,5.704317673703390712e-02,2.375185846631456751e-02,8.079503520334847810e-02
7.669545625234697184e+00,3.231728021240104454e+01,3.442328008561351127e-01,5.850124290179600089e-02,2.385848254131963525e-02,8.235972544311563615e-02
7.836274877957190910e+00,3.236420377921353975e+01,3.425055619877047652e-01,5.998920236249599691e-02,2.396045740209116343e-02,8.394965976458715340e-02
8.003004130679684636e+00,3.241111501966759079e+01,3.407801600858639812e-01,6.150637557289152790e-02,2.405723680576326087e-02,8.556361237865479918e-02
8.169733383402178362e+00,3.245801367261088899e+01,3.390566335714534918e-01,6.305191614049990290e-02,2.414824648517671993e-02,8.720016262567661935e-02
8.336462636124670311e+00,3.250489947696098625e+01,3.373350208235533221e-01,6.462479755099310996e-02,2.423288458889418656e-02,8.885768213988730346e-02
8.503191888847164037e+00,3.255177217170700033e+01,3.356153601786277529e-01,6.622379982686674160e-02,2.431052244373872739e-02,9.053432227060546900e-02
8.669921141569657763e+00,3.259863149591103593e+01,3.338976899296723921e-01,6.784749629169838092e-02,2.438050568028812815e-02,9.222800197198650907e-02
8.836650394292151489e+00,3.264547718870966264e+01,3.321820483253614120e-01,6.949424064037958149e-02,2.444215576235560933e-02,9.393639640273519775e-02
9.003379647014645215e+00,3.269230898931539286e+01,3.304684735691950093e-01,7.116215454586703737e-02,2.449477196121402009e-02,9.565692650708106093e-02
9.170108899737138941e+00,3.273912663701793235e+01,3.287570038186497512e-01,7.284911606355122526e-02,2.453763381397957785e-02,9.738674987753080659e-02
9.336838152459630891e+00,3.278592987118582869e+01,3.270476771843283670e-01,7.455274912442746982e-02,2.457000410296760265e-02,9.912275322739506900e-02
9.503567405182124617e+00,3.283271843126794920e+01,3.253405317291113708e-01,7.627041443678618526e-02,2.459113238876629512e-02,1.008615468255524839e-01
9.670296657904618343e+00,3.287949205679478837e+01,3.236356054673086291e-01,7.799920214184927203e-02,2.460025912405624030e-02,1.025994612659055089e-01
9.837025910627112069e+00,3.292625048737988891e+01,3.219329363638142594e-01,7.973592659019289319e-02,2.459662036766951249e-02,1.043325469578623987e-01
1.000375516334960579e+01,3.297299346272166076e+01,3.202325623332602511e-01,8.147712362127658425e-02,2.457945310889612239e-02,1.060565767301726997e-01
1.017048441607209952e+01,3.301972072260417690e+01,3.185345212391722525e-01,8.321905073615734616e-02,2.454800120053293386e-02,1.077670519366902835e-01
1.033721366879459147e+01,3.306643200689927653e+01,3.168388508931268555e-01,8.495769055166442485e-02,2.450152188561673453e-02,1.094592124372811559e-01
1.050394292151708520e+01,3.311312705556770197e+01,3.151455890539093807e-01,8.668875791108607287e-02,2.443929288726555404e-02,1.111280507983516269e-01
1.067067217423957892e+01,3.315980560866040605e+01,3.134547734266732721e-01,8.840771100002617344e-02,2.436062001375170760e-02,1.127683310137778810e-01
1.083740142696207265e+01,3.320646740632031424e+01,3.117664416620997692e-01,9.010976677499109300e-02,2.426484521214132897e-02,1.143746119871324185e-01
1.100413067968456637e+01,3.325311218878374575e+01,3.100806313555604099e-01,9.178992095529270312e-02,2.415135498399148192e-02,1.159412759392841885e-01
1.117085993240705832e+01,3.329973969638132303e+01,3.083973800462797565e-01,9.344297275531995850e-02,2.401958905625596261e-02,1.174625618115759246e-01
1.133758918512955205e+01,3.334634966954035917e+01,3.067167252164986757e-01,9.506355444410259647e-02,2.386904918041434648e-02,1.189326036245169499e-01
1.150431843785204578e+01,3.339294184878548322e+01,3.050387042906405610e-01,9.664616571312162341e-02,2.369930791372265935e-02,1.203454736268442793e-01
1.167104769057453950e+01,3.343951597474034543e+01,3.033633546344776111e-01,9.818521271316175969e-02,2.351001721930242455e-02,1.216952299324641912e-01
1.183777694329703323e+01,3.348607178812926577e+01,3.016907135542989393e-01,9.967505148926231184e-02,2.330091670752031108e-02,1.229759681967826229e-01
1.200450619601952695e+01,3.353260902977837077e+01,3.000208182960794057e-01,1.011100354031457121e-01,2.307184133075709798e-02,1.241818767339028101e-01
1.217123544874201890e+01,3.357912744061729882e+01,2.983537060446508349e-01,1.024845659894607353e-01,2.282272833818349556e-02,1.253072943276442308e-01
1.233796470146451263e+01,3.362562676168039388e+01,2.966894139228737903e-01,1.037931465512069162e-01,2.255362329740718055e-02,1.263467698486140933e-01
1.250469395418700636e+01,3.367210673410841082e+01,2.950279789908104022e-01,1.050304376668794865e-01,2.226468499651285821e-02,1.272951226633923516e-01
1.267142320690950008e+01,3.371856709914965222e+01,2.933694382449001381e-01,1.061913136636527116e-01,2.195618905353739769e-02,1.281475027171901093e-01
1.283815245963199381e+01,3.376500759816173058e+01,2.917138286171349626e-01,1.072709190137649538e-01,2.162853008095049975e-02,1.288994490947154570e-01
1.300488171235448753e+01,3.381142797261264832e+01,2.900611869742378834e-01,1.082647235413057296e-01,2.128222228005855268e-02,1.295469458213642788e-01
1.317161096507697948e+01,3.385782796408278728e+01,2.884115501168409978e-01,1.091685752891334293e-01,2.091789837384394266e-02,1.300864736629773755e-01
1.333834021779947321e+01,3.390420731426553402e+01,2.867649547786669251e-01,1.099787498947931291e-01,2.053630682565808080e-02,1.305150567204512169e-01
1.350506947052196693e+01,3.395056576496966727e+01,2.851214376257101279e-01,1.106919953625894043e-01,2.013830733410550480e-02,1.308303026966949056e-01
1.367179872324446066e+01,3.399690305811992630e+01,2.834810352554210100e-01,1.113055711970713929e-01,1.972486463979945814e-02,1.310304358368708511e-01
1.383852797596695439e+01,3.404321893575905733e+01,2.818437841958907342e-01,1.118172809797465667e-01,1.929704072561854236e-02,1.311143217053651056e-01
1.400525722868944811e+01,3.408951314004895039e+01,2.802097209050379845e-01,1.122254976224259654e-01,1.885598553671714167e-02,1.310814831591431140e-01
1.417198648141194006e+01,3.413578541327217408e+01,2.785788817697964492e-01,1.125291807118173615e-01,1.840292638789593413e-02,1.309321070997133130e-01
1.433871573413443379e+01,3.418203549783328299e+01,2.769513031053054131e-01,1.127278855637552646e-01,1.793915626219730330e-02,1.306670418259525679e-01
1.450544498685692751e+01,3.422826313626046613e+01,2.753270211541009038e-01,1.128217638234025183e-01,1.746602123415970376e-02,1.302877850575622221e-01
1.467217423957942124e+01,3.427446807120691119e+01,2.737060720853083939e-01,1.128115556707112721e-01,1.698490727278360521e-02,1.297964629434948947e-01
1.483890349230191497e+01,3.432065004545211195e+01,2.720884919938372226e-01,1.126985739089990529e-01,1.649722669207670175e-02,1.291958006010757720e-01
1.500563274502440869e+01,3.436680880190334619e+01,2.704743168995775715e-01,1.124846804196113631e-01,1.600440452067307742e-02,1.284890849402844371e-01
1.517236199774690064e+01,3.441294408359715362e+01,2.688635827465979400e-01,1.121722556491609596e-01,1.550786505654095510e-02,1.276801207057019216e-01
1.533909125046939437e+01,3.445905563370098434e+01,2.672563254023442858e-01,1.117641619509371770e-01,1.500901885874776458e-02,1.267731808096849433e-01
1.550582050319188809e+01,3.450514319551399467e+01,2.656525806568423853e-01,1.112637017236756398e-01,1.450925040658676730e-02,1.257729521302624054e-01
1.567254975591438182e+01,3.455120651246920715e+01,2.640523842219000827e-01,1.106745713757906202e-01,1.400990662835369972e-02,1.246844780041443251e-01
1.583927900863687555e+01,3.459724532813447695e+01,2.624557717303119819e-01,1.100008121902146530e-01,1.351228646920381651e-02,1.235130986594184660e-01
1.600600826135936927e+01,3.464325938621414025e+01,2.608627787350668026e-01,1.092467591748919609e-01,1.301763163144778294e-02,1.222643908063397455e-01
1.617273751408186300e+01,3.468924843055026486e+01,2.592734407085547921e-01,1.084169889591836550e-01,1.252711858301974214e-02,1.209441075422034023e-01
1.633946676680435672e+01,3.473521220512424179e+01,2.576877930417785789e-01,1.075162677408337403e-01,1.204185189225446574e-02,1.195581196330882112e-01
1.650619601952684690e+01,3.478115045405809269e+01,2.561058710435641927e-01,1.065495002066622343e-01,1.156285891097776249e-02,1.181123591176399951e-01
1.667292527224934062e+01,3.482706292161594774e+01,2.545277099397758591e-01,1.055216802483986971e-01,1.109108579445685847e-02,1.166127660428555590e-01
1.683965452497183435e+01,3.487294935220546677e+01,2.529533448725311273e-01,1.044378441789723388e-01,1.062739481694025857e-02,1.150652389959126026e-01
1.700638377769432807e+01,3.491880949037920345e+01,2.513828108994176636e-01,1.033030270299693659e-01,1.017256291601545924e-02,1.134755899459848200e-01
1.717311303041682180e+01,3.496464308083625383e+01,2.498161429927139576e-01,1.021222223833490039e-01,9.727281378241168369e-03,1.118495037615901688e-01
1.733984228313931553e+01,3.501044986842327944e+01,2.482533760386095023e-01,1.009003460647770051e-01,9.292156562612740450e-03,1.101925026273897490e-01
1.750657153586180925e+01,3.505622959813626949e+01,2.466945448364284976e-01,9.964220390620653900e-02,8.867711547317238749e-03,1.085099154535237725e-01
1.767330078858430298e+01,3.510198201512190508e+01,2.451396840978543323e-01,9.835246367491667918e-02,8.454388578660857259e-03,1.068068522535775416e-01
1.784003004130679670e+01,3.514770686467863925e+01,2.435888284461575348e-01,9.703563116750381357e-02,8.052552198588278781e-03,1.050881833660920889e-01
1.800675929402929043e+01,3.519340389225880017e+01,2.420420124154242514e-01,9.569603038187525501e-02,7.662492928348210719e-03,1.033585233102234657e-01
1.817348854675178416e+01,3.523907284346927327e+01,2.404992704497868061e-01,9.433778760890609849e-02,7.284431390015101877e-03,1.016222189989211960e-01
1.834021779947427788e+01,3.528471346407343390e+01,2.389606369026578692e-01,9.296481922819001265e-02,6.918522754155512211e-03,9.988334198234552486e-02
1.850694705219676806e+01,3.533032549999228422e+01,2.374261460359644860e-01,9.158082294879339724e-02,6.564861410340780412e-03,9.814568435913417765e-02
1.867367630491926178e+01,3.537590869730593113e+01,2.358958320193853264e-01,9.018927220522576782e-02,6.223485766900700017e-03,9.641275797212646437e-02
1.884040555764175551e+01,3.542146280225512101e+01,2.343697289295902930e-01,8.879341339976822012e-02,5.894383096783802761e-03,9.468779649655202635e-02
1.900713481036424923e+01,3.546698756124237661e+01,2.328478707494813227e-01,8.739626567345039343e-02,5.577494357196137800e-03,9.297376003064652950e-02
1.917386406308674296e+01,3.551248272083381607e+01,2.313302913674353256e-01,8.600062288784629527e-02,5.272718921468848297e-03,9.127334180931513663e-02
1.934059331580923669e+01,3.555794802776017605e+01,2.298170245765504272e-01,8.460905750694275307e-02,4.979919172047281989e-03,8.958897667899003159e-02
1.950732256853173041e+01,3.560338322891851703e+01,2.283081040738926815e-01,8.322392608114931312e-02,4.698924913379853678e-03,8.792285099452916419e-02
1.967405182125422414e+01,3.564878807137330341e+01,2.268035634597461991e-01,8.184737605269394589e-02,4.429537572638510279e-03,8.627691362533244923e-02
1.984078107397671786e+01,3.569416230235827925e+01,2.253034362368649124e-01,8.048135362193525877e-02,4.171534164517941116e-03,8.465288778645320422e-02
2.000751032669921159e+01,3.573950566927726413e+01,2.238077558097257835e-01,7.912761243641729114e-02,3.924671003775105464e-03,8.305228344019240094e-02
2.017423957942170532e+01,3.578481791970614267e+01,2.223165554837863156e-01,7.778772288786241218e-02,3.688687155660600684e-03,8.147641004352301763e-02
2.034096883214419904e+01,3.583009880139394454e+01,2.208298684647419519e-01,7.646308182595629166e-02,3.463307619972669227e-03,7.992638944592896089e-02
2.050769808486668921e+01,3.587534806226432238e+01,2.193477278577864453e-01,7.515492252109466642e-02,3.248246249166439423e-03,7.840316877026110021e-02
2.067442733758918294e+01,3.592056545041702975e+01,2.178701666668756143e-01,7.386432473074765193e-02,3.043208404831783485e-03,7.690753313557943671e-02
2.084115659031167667e+01,3.596575071412917168e+01,2.163972177939920694e-01,7.259222474537675718e-02,2.847893359977046648e-03,7.544011810535380946e-02
2.100788584303417039e+01,3.601090360185668260e+01,2.149289140384116892e-01,7.133942530967342377e-02,2.661996456997651767e-03,7.400142176667107163e-02
2.117461509575666412e+01,3.605602386223574740e+01,2.134652880959747312e-01,7.010660533309713560e-02,2.485211033045890434e-03,7.259181636614302213e-02
2.134134434847915784e+01,3.610111124408416572e+01,2.120063725583567482e-01,6.889432932019722011e-02,2.317230125825080374e-03,7.121155944602229615e-02
2.150807360120165157e+01,3.614616549640300036e+01,2.105521999123428079e-01,6.770305646598483162e-02,2.157747973685936356e-03,6.986080443967077058e-02
2.167480285392414530e+01,3.619118636837731628e+01,2.091028025391048761e-01,6.653314937470186652e-02,2.006461324373125764e-03,6.853961069907499315e-02
2.184153210664663902e+01,3.623617360937839749e+01,2.076582127134800615e-01,6.538488237177669804e-02,1.863070566921165051e-03,6.724795293869786916e-02
2.200826135936913275e+01,3.628112696896454281e+01,2.062184626032521062e-01,6.425844938865218903e-02,1.727280701091750501e-03,6.598573008974394083e-02
2.217499061209162647e+01,3.632604619688265757e+01,2.047835842684353203e-01,6.315397140862953618e-02,1.598802158429545170e-03,6.475277356705907983e-02
2.234171986481411665e+01,3.637093104306973146e+01,2.033536096605601251e-01,6.207150346900740245e-02,1.477351488539026736e-03,6.354885495754641900e-02
2.250844911753661037e+01,3.641578125765425966e+01,2.019285706219621224e-01,6.101104122073471026e-02,1.362651923589974128e-03,6.237369314432468503e-02
2.267517837025910410e+01,3.646059659095726602e+01,2.005084988850727445e-01,5.997252705166372655e-02,1.254433833378629454e-03,6.122696088504235579e-02
2.284190762298159783e+01,3.650537679349423570e+01,1.990934260717129034e-01,5.895585578340582777e-02,1.152435082534402104e-03,6.010829086594023096e-02
2.300863687570409155e+01,3.655012161597591103e+01,1.976833836923885535e-01,5.796087995487481798e-02,1.056401300691945083e-03,5.901728125556676002e-02
2.317536612842658528e+01,3.659483080931022414e+01,1.962784031455892253e-01,5.698741470795905262e-02,9.660860756653060584e-04,5.795350078362435792e-02
2.334209538114907900e+01,3.663950412460360440e+01,1.948785157170885018e-01,5.603524229249705335e-02,8.812510788804783172e-04,5.691649337137753839e-02
2.350882463387157273e+01,3.668414131316166049e+01,1.934837525792478252e-01,5.510411620893021500e-02,8.016661315575594748e-04,5.590578234048777101e-02
2.367555388659406646e+01,3.672874212649173842e+01,1.920941447903222743e-01,5.419376500775952704e-02,7.271092193927788808e-04,5.492087422715230538e-02
2.384228313931656018e+01,3.677330631630331936e+01,1.907097232937683684e-01,5.330389576531126966e-02,6.573664627812061999e-04,5.396126222809247835e-02
2.400901239203905391e+01,3.681783363450983870e+01,1.893305189175560066e-01,5.243419725538614462e-02,5.922320489485892589e-04,5.302642930433473095e-02
2.417574164476154763e+01,3.686232383322993655e+01,1.879565623734812119e-01,5.158434283618709010e-02,5.315081317273400623e-04,5.211585096791442745e-02
2.434247089748403781e+01,3.690677666478916308e+01,1.865878842564828721e-01,5.075399307154095097e-02,4.750047041200593039e-04,5.122899777566101293e-02
2.450920015020653153e+01,3.695119188172071745e+01,1.852245150439604249e-01,4.994279810489400673e-02,4.225394482449209318e-04,5.036533755313892663e-02
2.467592940292902526e+01,3.699556923676743736e+01,1.838664850950965657e-01,4.915039980390765312e-02,3.739375667498857588e-04,4.952433737065754099e-02
2.484265865565151898e+01,3.703990848288287907e+01,1.825138246501802619e-01,4.837643369273720434e-02,3.290315993164530470e-04,4.870546529205365544e-02
2.500938790837401271e+01,3.708420937323279531e+01,1.811665638299334580e-01,4.762053068827606234e-02,2.876612274478681933e-04,4.790819191572392999e-02
2.517611716109650644e+01,3.712847166119627218e+01,1.798247326348408059e-01,4.688231865580615859e-02,2.496730703483790383e-04,4.713199172615453736e-02
2.534284641381900016e+01,3.717269510036760494e+01,1.784883609444813390e-01,4.616142379863445028e-02,2.149204743481298219e-04,4.637634427298258089e-02
2.550957566654149389e+01,3.721687944455703700e+01,1.771574785168631427e-01,4.545747189542784228e-02,1.832632980107221077e-04,4.564073519343856550e-02
2.567630491926398761e+01,3.726102444779269263e+01,1.758321149877603573e-01,4.477008939810084992e-02,1.545676947733388355e-04,4.492465709287418729e-02
2.584303417198648134e+01,3.730512986432154321e+01,1.745122998700540384e-01,4.409890440226418157e-02,1.287058947135573742e-04,4.422761029697774154e-02
2.600976342470897507e+01,3.734919544861111262e+01,1.731980625530744056e-01,4.344354750142328386e-02,1.055559868058527587e-04,4.354910348822913640e-02
2.617649267743146879e+01,3.739322095535050039e+01,1.718894323019462544e-01,4.280365253532247144e-02,8.500170282749427747e-05,4.288865423814996330e-02
2.634322193015395897e+01,3.743720613945191644e+01,1.705864382569380056e-01,4.217885724207334069e-02,6.693220389026528273e-05,4.224578944596360519e-02
2.650995118287645269e+01,3.748115075605215907e+01,1.692891094328120571e-01,4.156880382298104581e-02,5.124187041395143136e-05,4.162004569339499555e-02
2.667668043559894642e+01,3.752505456051386545e+01,1.679974747181793293e-01,4.097313942829630684e-02,3.783009621525858820e-05,4.101096952451156741e-02
2.684340968832144014e+01,3.756891730842676225e+01,1.667115628748551404e-01,4.039151657147483504e-02,2.660108725998755380e-05,4.041811765873482010e-02
2.701013894104393387e+01,3.761273875560914348e+01,1.654314025372199126e-01,3.982359347891459983e-02,1.746366551728690143e-05,3.984105714443188923e-02
2.717686819376642759e+01,3.765651865810940535e+01,1.641570222115802669e-01,3.926903438157199056e-02,1.033107825810628207e-05,3.927936545983009425e-02
2.734359744648892132e+01,3.770025677220695570e+01,1.628884502755352792e-01,3.872750975432344422e-02,5.120813056924849958e-06,3.873263056738036891e-02
2.751032669921141505e+01,3.774395285441403303e+01,1.616257149773442092e-01,3.819869650844268799e-02,1.754418682971586700e-06,3.820045092712565787e-02
2.767705595193390877e+01,3.778760666147678648e+01,1.603688444352972253e-01,3.768227814210049070e-02,1.573320050218533844e-07,3.768243547410551203e-02
2.784378520465640250e+01,3.783121795037669699e+01,1.591178666370897943e-01,3.717794485336628485e-02,2.587109798622672281e-07,3.717820356434614615e-02
2.801051445737889622e+01,3.787478647833205514e+01,1.578728094391987080e-01,3.668539361979376162e-02,1.991273748567158392e-06,3.668738489354232690e-02
2.817724371010138640e+01,3.791831200279898439e+01,1.566337005662627735e-01,3.620432824830623064e-02,5.291143826159416252e-06,3.620961939213238751e-02
2.834397296282388012e+01,3.796179428147326007e+01,1.554005676104643630e-01,3.573445939875924404e-02,1.009770133680245750e-05,3.574455710009604575e-02
2.851070221554637385e+01,3.800523307229110515e+01,1.541734380309159325e-01,3.527550458424819763e-02,1.635344021967859905e-05,3.529185802446787451e-02
2.867743146826886758e+01,3.804862813343112293e+01,1.529523391530480669e-01,3.482718815094071330e-02,2.400383130779867139e-05,3.485119198224851528e-02
2.884416072099136130e+01,3.809197922331532027e+01,1.517372981680011057e-01,3.438924123995307225e-02,3.299719116320235619e-05,3.442223843111627546e-02
2.901088997371385503e+01,3.813528610061024438e+01,1.505283421320197934e-01,3.396140173354818964e-02,4.328455653749118249e-05,3.400468629008568389e-02
2.917761922643634875e+01,3.817854852422891554e+01,1.493254979658503179e-01,3.354341418771275563e-02,5.481956431424669685e-05,3.359823375202700135e-02
2.934434847915884248e+01,3.822176625333139555e+01,1.481287924541416223e-01,3.313502975296978015e-02,6.755833678132702107e-05,3.320258808975110748e-02
2.951107773188133621e+01,3.826493904732711826e+01,1.469382522448481609e-01,3.273600608509845411e-02,8.145937207393193398e-05,3.281746545717238728e-02
2.967780698460382993e+01,3.830806666587511700e+01,1.457539038486372063e-01,3.234610724726581094e-02,9.648343962489150806e-05,3.244259068689070435e-02
2.984453623732632366e+01,3.835114886888635510e+01,1.445757736382980441e-01,3.196510360492133690e-02,1.125934804554853036e-04,3.207769708537681896e-02
3.001126549004881738e+01,3.839418541652429440e+01,1.434038878481550261e-01,3.159277171466618600e-02,1.297545121389003984e-04,3.172252622680508949e-02
3.017799474277130756e+01,3.843717606920671415e+01,1.422382725734830655e-01,3.122889420818210360e-02,1.479335382680908200e-04,3.137682774645018935e-02
3.034472399549380128e+01,3.848012058760684795e+01,1.410789537699267959e-01,3.087325967219005374e-02,1.670994622606644870e-04,3.104035913445072140e-02
3.051145324821629501e+01,3.852301873265491849e+01,1.399259572529223672e-01,3.052566252530351798e-02,1.872230053354736058e-04,3.071288553063898988e-02
3.067818250093878873e+01,3.856587026553893338e+01,1.387793086971229883e-01,3.018590289254650602e-02,2.082766284977818634e-04,3.039417952104429138e-02
3.084491175366128246e+01,3.860867494770684516e+01,1.376390336358268851e-01,2.985378647822085896e-02,2.302344583733654734e-04,3.008402093659422530e-02
3.101164100638377619e+01,3.865143254086700608e+01,1.365051574604087825e-01,2.952912443772886045e-02,2.530722167351630390e-04,2.978219665446402847e-02
3.117837025910626991e+01,3.869414280699027131e+01,1.353777054197546348e-01,2.921173324888678632e-02,2.767671535706447278e-04,2.948850040245743626e-02
3.134509951182876364e+01,3.873680550831056735e+01,1.342567026196994084e-01,2.890143458320173012e-02,3.012979835418183139e-04,2.920273256674354653e-02
3.151182876455125736e+01,3.877942040732705209e+01,1.331421740224672245e-01,2.859805517752592521e-02,3.266448256949852158e-04,2.892470000322091422e-02
3.167855801727375109e+01,3.882198726680462642e+01,1.320341444461169689e-01,2.830142670645147823e-02,3.527891462815146788e-04,2.865421585273299210e-02
3.184528726999624482e+01,3.886450584977592371e+01,1.309326385639885404e-01,2.801138565576086897e-02,3.797137045562924327e-04,2.839109936031716103e-02
3.201201652271873854e+01,3.890697591954199197e+01,1.298376809041537905e-01,2.772777319720749409e-02,4.074025014251266941e-04,2.813517569863262235e-02
3.217874577544122872e+01,3.894939723967428336e+01,1.287492958488703487e-01,2.745043506486173623e-02,4.358407308173564481e-04,2.788627579567909409e-02
