0.000000000000000000e+00,3.014999999999997726e+01,4.249999999999999889e-01,2.622211204329551182e-02,5.619024009277609304e-03,5.619024009277609304e-03,3.746016006185073216e-02
1.667292527224934207e-01,3.019720737013426515e+01,4.232303331514115086e-01,2.658046929259682417e-02,5.749569764099843674e-03,5.642059932727367180e-03,3.797209898942403850e-02
3.334585054449868413e-01,3.024441447746750100e+01,4.214607057093450182e-01,2.694862400610275460e-02,5.883699193940530349e-03,5.665711094389221623e-03,3.849803429443250657e-02
5.001877581674802897e-01,3.029162105920028125e+01,4.196911570794445989e-01,2.732684673201645278e-02,6.021526230062408495e-03,5.689979512230357479e-03,3.903835247430922223e-02
6.669170108899736826e-01,3.033882685253587397e+01,4.179217266655998464e-01,2.771541533702770455e-02,6.163168329504845402e-03,5.714866814935600642e-03,3.959345048146815232e-02
8.336462636124670755e-01,3.038603159468203785e+01,4.161524538690677955e-01,2.811461503212327184e-02,6.308746535731213356e-03,5.740374192321616442e-03,4.016373576017610164e-02
1.000375516334960579e+00,3.043323502285261384e+01,4.143833780875956774e-01,2.852473837465574827e-02,6.458385533184777226e-03,5.766502341667687805e-03,4.074962624950821677e-02
1.167104769057453861e+00,3.048043687426832093e+01,4.126145387145435106e-01,2.894608524330014726e-02,6.612213694604958218e-03,5.793251409666533465e-03,4.135155034757163894e-02
1.333834021779947365e+00,3.052763688615897308e+01,4.108459751380070801e-01,2.937896278217331028e-02,6.770363119820752874e-03,5.820620929682094637e-03,4.196994683167615953e-02
1.500563274502440869e+00,3.057483479576455920e+01,4.090777267399411943e-01,2.982368531000669648e-02,6.932969664589938401e-03,5.848609753984361330e-03,4.260526472858099795e-02
1.667292527224934151e+00,3.062203034033672111e+01,4.073098328952815539e-01,3.028057418984555008e-02,7.100172957890515252e-03,5.877215980614722106e-03,4.325796312835079177e-02
1.834021779947427655e+00,3.066922325714028830e+01,4.055423329710694524e-01,3.074995765429638234e-02,7.272116405894027066e-03,5.906436874518708469e-03,4.392851093470911961e-02
2.000751032669921159e+00,3.071641328345469901e+01,4.037752663255743668e-01,3.123217058085714024e-02,7.448947180657371908e-03,5.936268782567119366e-03,4.461738654408163585e-02
2.167480285392414441e+00,3.076360015657559188e+01,4.020086723074171031e-01,3.172755421134045017e-02,7.630816191360289061e-03,5.966707042071334177e-03,4.532507744477207862e-02
2.334209538114907723e+00,3.081078361381599962e+01,4.002425902546946079e-01,3.223645580883731376e-02,7.817878035688455990e-03,5.997745882384679719e-03,4.605207972691045121e-02
2.500938790837401449e+00,3.085796339250811116e+01,3.984770594941034472e-01,3.275922824506685010e-02,8.010290928716402165e-03,6.029378319169392472e-03,4.679889749295264995e-02
2.667668043559894731e+00,3.090513923000440855e+01,3.967121193400641177e-01,3.329622951031636219e-02,8.208216606379896765e-03,6.061596040898545659e-03,4.756604215759480808e-02
2.834397296282388012e+00,3.095231086367959961e+01,3.949478090938453034e-01,3.384782213749491786e-02,8.411820200342869439e-03,6.094389287154952997e-03,4.835403162499274377e-02
3.001126549004881738e+00,3.099947803093147058e+01,3.931841680426895747e-01,3.441437253110526256e-02,8.621270080759886947e-03,6.127746718285225457e-03,4.916338933015037410e-02
3.167855801727375020e+00,3.104664046918293252e+01,3.914212354589378662e-01,3.499625019118251384e-02,8.836737663110714666e-03,6.161655275967506916e-03,4.999464313026073803e-02
3.334585054449868302e+00,3.109379791588310127e+01,3.896590505991546216e-01,3.559382682145969395e-02,9.058397174939782429e-03,6.196100034257227655e-03,5.084832403065670664e-02
3.501314307172362028e+00,3.114095010850888912e+01,3.878976527032549360e-01,3.620747531020154092e-02,9.286425377970457945e-03,6.231064040687344686e-03,5.172496472885934615e-02
3.668043559894855310e+00,3.118809678456653955e+01,3.861370809936293669e-01,3.683756857130671830e-02,9.521001240683626965e-03,6.266528147019255653e-03,5.262509795900960352e-02
3.834772812617348592e+00,3.123523768159276415e+01,3.843773746742716879e-01,3.748447823242231913e-02,9.762305556054316075e-03,6.302470829269535973e-03,5.354925461774617812e-02
4.001502065339842318e+00,3.128237253715673205e+01,3.826185729299047544e-01,3.814857315595209658e-02,1.001052049873095776e-02,6.338867996677085247e-03,5.449796165136014392e-02
4.168231318062335156e+00,3.132950108886115004e+01,3.808607149251089785e-01,3.883021777798709162e-02,1.026582911552417592e-02,6.375692789327433788e-03,5.547173968283870132e-02
4.334960570784828882e+00,3.137662307434385411e+01,3.791038398034499157e-01,3.952977024935690198e-02,1.052841474264973667e-02,6.412915364217509386e-03,5.647110035622415064e-02
4.501689823507322608e+00,3.142373823127900323e+01,3.773479866866059074e-01,4.024758036221456892e-02,1.079846034275017998e-02,6.450502669627490929e-03,5.749654337459224329e-02
4.668419076229815445e+00,3.147084629737901196e+01,3.755931946734980542e-01,4.098398724484971639e-02,1.107614775430942194e-02,6.488418207769026946e-03,5.854855320692816528e-02
4.835148328952309171e+00,3.151794701039580104e+01,3.738395028394190800e-01,4.173931680680277589e-02,1.136165684568341341e-02,6.526621785803491532e-03,5.962759543828968084e-02
5.001877581674802897e+00,3.156504010812199112e+01,3.720869502351630276e-01,4.251387891586256434e-02,1.165516456561062689e-02,6.565069255473329757e-03,6.073411273694652446e-02
5.168606834397295735e+00,3.161212532839289224e+01,3.703355758861555103e-01,4.330796428820804511e-02,1.195684388175105584e-02,6.603712241766677288e-03,6.186852041172578170e-02
5.335336087119789461e+00,3.165920240908735650e+01,3.685854187915856839e-01,4.412184107285213597e-02,1.226686259855005838e-02,6.642497861243715045e-03,6.303120153264590853e-02
5.502065339842283187e+00,3.170627108812971073e+01,3.668365179235368312e-01,4.495575111171264127e-02,1.258538204555206472e-02,6.681368430896211102e-03,6.422250158816092402e-02
