1694115417.9528358,-734.0,-27826.0
1694115417.9670103,216.0,-27086.0
1694115417.981339,-151.0,-27136.0
1694115417.9958186,-602.0,-27691.0
1694115418.0102942,89.0,-27369.0
1694115418.024193,315.0,-27274.0
1694115418.0396523,-11.0,-27226.0
1694115418.054098,-202.0,-27479.0
1694115418.0686817,52.0,-27335.0
1694115418.083047,-234.0,-27384.0
1694115418.098498,-790.0,-27627.0
1694115418.1123767,-726.0,-27525.0
1694115418.1269825,-213.0,-27760.0
1694115418.1416595,-246.0,-27808.0
1694115418.1564062,-839.0,-27268.0
1694115418.1709595,23.0,-27654.0
1694115418.185626,-415.0,-27667.0
1694115418.1996338,81.0,-27144.0
1694115418.2140987,117.0,-27415.0
1694115418.2284615,163.0,-27433.0
1694115418.2423913,-491.0,-27251.0
1694115418.2573264,-650.0,-26953.0
1694115418.2723875,-189.0,-26784.0
1694115418.2865856,-243.0,-26499.0
1694115418.3018093,-286.0,-25976.0
1694115418.3163524,-334.0,-25181.0
1694115418.331014,-400.0,-24954.0
1694115418.345738,-664.0,-23978.0
1694115418.360487,-929.0,-23106.0
1694115418.376524,-1008.0,-21585.0
1694115418.3914528,-800.0,-19826.0
1694115418.406254,-758.0,-15819.0
1694115418.420304,-592.0,-15737.0
1694115418.435681,-488.0,-25549.0
1694115418.4501748,-574.0,-23715.0
1694115418.4657016,-549.0,-20983.0
1694115418.4806936,-541.0,-19560.0
1694115418.4956968,-522.0,-17964.0
1694115418.5101407,-338.0,-16933.0
1694115418.5243993,-341.0,-16237.0
1694115418.5402124,-375.0,-16010.0
1694115418.555096,-259.0,-15681.0
1694115418.5690632,-362.0,-15723.0
1694115418.5844724,-284.0,-15549.0
1694115418.5996957,-279.0,-14996.0
1694115418.6147432,-204.0,-14820.0
1694115418.6296613,-435.0,-14701.0
1694115418.6442225,-539.0,-14444.0
1694115418.6585376,-1157.0,-14498.0
1694115418.674102,-1152.0,-14759.0
1694115418.6885407,-2156.0,-14323.0
1694115418.7040539,-2608.0,-14615.0
1694115418.7181091,-2087.0,-14772.0
1694115418.7332122,-3185.0,-14248.0
1694115418.748466,-4703.0,-14467.0
1694115418.763065,-4821.0,-14272.0
1694115418.7773893,-7663.0,-14290.0
1694115418.7922256,-4618.0,-14361.0
1694115418.8068557,-848.0,-14293.0
1694115418.822026,-3164.0,-14340.0
1694115418.8367083,-6192.0,-14561.0
1694115418.8511398,-8420.0,-14332.0
1694115418.8652918,-10163.0,-14483.0
1694115418.8796887,-10580.0,-14350.0
1694115418.8952987,-10978.0,-14319.0
1694115418.9101348,-11373.0,-14445.0
1694115418.9252293,-11323.0,-14594.0
1694115418.9395,-11766.0,-14567.0
1694115418.9541018,-12219.0,-14309.0
1694115418.9684653,-12749.0,-14309.0
1694115418.9824157,-12717.0,-14313.0
1694115418.9960108,-12981.0,-14297.0
1694115419.0104356,-13094.0,-14306.0
1694115419.024712,-12994.0,-14399.0
1694115419.0395145,-13182.0,-14256.0
1694115419.0534637,-13210.0,-14261.0
1694115419.0685053,-13381.0,-14269.0
1694115419.0827556,-13382.0,-14381.0
1694115419.0971026,-13598.0,-14298.0
1694115419.1120973,-13430.0,-14332.0
1694115419.1260295,-13556.0,-14362.0
1694115419.1406574,-13608.0,-14354.0
1694115419.1552866,-13567.0,-14236.0
1694115419.1702003,-13688.0,-14306.0
1694115419.184692,-13711.0,-14350.0
1694115419.1989567,-13725.0,-14363.0
1694115419.213926,-13620.0,-14436.0
1694115419.228469,-13576.0,-14414.0
1694115419.242634,-13727.0,-14441.0
1694115419.2567484,-13807.0,-14463.0
1694115419.2716289,-13767.0,-14627.0
1694115419.2867417,-13757.0,-14362.0
1694115419.3009655,-13791.0,-14401.0
1694115419.3151085,-13735.0,-14227.0
1694115419.3297145,-13740.0,-14377.0
1694115419.3442702,-13716.0,-14386.0
1694115419.358853,-13544.0,-14541.0
1694115419.3738263,-13546.0,-14614.0
1694115419.387794,-13362.0,-14627.0
1694115419.4025762,-12888.0,-14713.0
1694115419.4169507,-12499.0,-14626.0
1694115419.4309132,-11974.0,-14667.0
1694115419.4449718,-11923.0,-14590.0
1694115419.4589443,-11277.0,-14681.0
1694115419.4730933,-9603.0,-14664.0
1694115419.4873447,-8097.0,-14589.0
1694115419.5013256,-6609.0,-14585.0
1694115419.515651,-3490.0,-14639.0
1694115419.5296164,-1824.0,-14531.0
1694115419.5435717,-6477.0,-14504.0
1694115419.5577698,-8840.0,-14550.0
1694115419.5720675,-6666.0,-14641.0
1694115419.5863886,-5344.0,-14660.0
1694115419.6002362,-4634.0,-14574.0
1694115419.614225,-3564.0,-14537.0
1694115419.6296635,-2958.0,-14697.0
1694115419.6442738,-2846.0,-14867.0
1694115419.658673,-2374.0,-15239.0
1694115419.6741202,-2101.0,-15577.0
1694115419.6886463,-2033.0,-15867.0
1694115419.703792,-1129.0,-16654.0
1694115419.7185118,-1373.0,-17424.0
1694115419.7335167,-1502.0,-18560.0
1694115419.7485237,-800.0,-18785.0
1694115419.7624924,-787.0,-21336.0
1694115419.7764547,-822.0,-22048.0
1694115419.7905998,-784.0,-15870.0
1694115419.803954,-979.0,-13961.0
1694115419.8187072,-1403.0,-18221.0
1694115419.833096,-1330.0,-19825.0
1694115419.8470502,-913.0,-21649.0
1694115419.8615146,-740.0,-23561.0
1694115419.8754811,-1129.0,-24830.0
1694115419.8912215,-1670.0,-24413.0
1694115419.9052317,-634.0,-24765.0
1694115419.9212182,-1291.0,-25397.0
1694115419.936175,-529.0,-24750.0
1694115419.9502182,-385.0,-26326.0
1694115419.9647303,-1528.0,-26450.0
1694115419.9800534,-1604.0,-26587.0
1694115419.9942472,-1010.0,-27328.0
1694115420.0088704,-1679.0,-27514.0
1694115420.0228648,-1064.0,-27036.0
1694115420.0367966,-833.0,-27157.0
1694115420.0507882,-909.0,-27135.0
1694115420.0647528,-777.0,-27209.0
1694115420.0793116,-869.0,-27362.0
1694115420.0936096,-890.0,-27370.0
1694115420.1078684,-1241.0,-27666.0
1694115420.1220737,-985.0,-27332.0
1694115420.135647,-935.0,-27382.0
1694115420.1501791,-692.0,-27458.0
1694115420.1646395,-781.0,-27507.0
1694115420.1870568,-916.0,-27433.0
1694115420.2010279,-720.0,-27484.0
1694115420.2158847,-880.0,-27548.0
1694115420.229861,-811.0,-27616.0
1694115420.2439027,-849.0,-27384.0
1694115420.2580285,-1261.0,-27613.0
1694115420.2721543,-1130.0,-27752.0
1694115420.2868428,-1367.0,-27868.0
1694115420.3022602,-742.0,-27658.0
1694115420.3166347,-874.0,-27356.0
1694115420.3326445,-891.0,-27401.0
1694115420.3466673,-771.0,-27420.0
1694115420.3620603,-881.0,-27303.0
1694115420.376883,-1642.0,-27493.0
1694115420.3923311,-1830.0,-26901.0
1694115420.407515,-1223.0,-26296.0
1694115420.422632,-1989.0,-25600.0
1694115420.4376438,-1156.0,-25360.0
1694115420.4523501,-1048.0,-24627.0
1694115420.4675894,-2185.0,-23431.0
1694115420.482114,-639.0,-22065.0
1694115420.4972544,-1241.0,-19777.0
1694115420.5121531,-1094.0,-15852.0
1694115420.5268235,-1139.0,-16464.0
1694115420.5415459,-1169.0,-26332.0
1694115420.5573514,-1342.0,-23293.0
1694115420.5730634,-1454.0,-20965.0
1694115420.587025,-1423.0,-19640.0
1694115420.600989,-1011.0,-17763.0
1694115420.6155627,-1063.0,-17110.0
1694115420.6302433,-984.0,-16344.0
1694115420.6443472,-1190.0,-16096.0
1694115420.6585448,-924.0,-15875.0
1694115420.6727087,-1115.0,-15941.0
1694115420.687119,-666.0,-15875.0
1694115420.7013023,-1285.0,-15280.0
1694115420.715697,-769.0,-15179.0
1694115420.730217,-721.0,-15225.0
1694115420.7453809,-1713.0,-14759.0
1694115420.760157,-910.0,-14766.0
1694115420.774736,-1609.0,-14585.0
1694115420.790155,-2217.0,-14499.0
1694115420.8053167,-2514.0,-14532.0
1694115420.8201735,-2832.0,-14532.0
1694115420.8351476,-3498.0,-14471.0
1694115420.8500528,-4608.0,-14445.0
1694115420.8640094,-6002.0,-14579.0
1694115420.878666,-8694.0,-14517.0
1694115420.8932362,-5719.0,-14529.0
1694115420.907699,-1837.0,-14615.0
1694115420.9214973,-3562.0,-14523.0
1694115420.9358594,-6621.0,-14605.0
1694115420.9504726,-9298.0,-15010.0
1694115420.964895,-10932.0,-15198.0
1694115420.980035,-11802.0,-14709.0
1694115420.9943151,-11729.0,-15122.0
1694115421.0087316,-12596.0,-15100.0
1694115421.0233197,-11527.0,-14701.0
1694115421.0378458,-11938.0,-14916.0
1694115421.053025,-12566.0,-14565.0
1694115421.0678945,-13405.0,-14560.0
1694115421.0823965,-13550.0,-14653.0
1694115421.0970402,-13972.0,-14673.0
1694115421.1116571,-13939.0,-14742.0
1694115421.1268604,-13696.0,-14758.0
1694115421.141505,-14426.0,-14958.0
1694115421.1567068,-13933.0,-14797.0
1694115421.1709118,-13467.0,-14620.0
1694115421.1858637,-14361.0,-14639.0
1694115421.2010834,-14342.0,-14650.0
1694115421.215706,-14047.0,-14634.0
1694115421.2300982,-14387.0,-14810.0
1694115421.2448287,-14910.0,-14603.0
1694115421.2602324,-14288.0,-14662.0
1694115421.2743375,-14361.0,-14627.0
1694115421.2888997,-14816.0,-14620.0
1694115421.304076,-14175.0,-14778.0
1694115421.3188558,-14643.0,-14673.0
1694115421.3331656,-14387.0,-14659.0
1694115421.3486414,-14532.0,-14686.0
1694115421.3631032,-14353.0,-14793.0
1694115421.3774097,-14674.0,-14725.0
1694115421.3925633,-14400.0,-14724.0
1694115421.40683,-14803.0,-14648.0
1694115421.4213562,-14550.0,-14539.0
1694115421.435845,-14227.0,-14664.0
1694115421.451236,-14688.0,-14793.0
1694115421.4657185,-14274.0,-14837.0
1694115421.4800665,-14141.0,-14994.0
1694115421.494819,-13818.0,-14871.0
1694115421.510221,-13490.0,-14918.0
1694115421.5245855,-13629.0,-15151.0
1694115421.539445,-12683.0,-15274.0
1694115421.554169,-12851.0,-15275.0
1694115421.5685978,-12042.0,-15060.0
1694115421.583312,-9181.0,-15382.0
1694115421.598538,-8316.0,-15383.0
1694115421.6126382,-4806.0,-15076.0
1694115421.6279027,-2265.0,-14913.0
1694115421.6423655,-5813.0,-15141.0
1694115421.6572256,-10470.0,-14852.0
1694115421.6710832,-7182.0,-14970.0
1694115421.6858566,-6452.0,-15228.0
1694115421.7013278,-5106.0,-14733.0
1694115421.715731,-3810.0,-14883.0
1694115421.7308397,-3322.0,-14956.0
1694115421.74493,-3184.0,-15102.0
1694115421.758945,-3096.0,-15302.0
1694115421.7730875,-3079.0,-15558.0
1694115421.787359,-2178.0,-16032.0
1694115421.80214,-2080.0,-16558.0
1694115421.8177829,-2252.0,-17086.0
1694115421.832217,-2204.0,-18649.0
1694115421.84748,-1433.0,-19408.0
1694115421.8623254,-1810.0,-20424.0
1694115421.876572,-1504.0,-23325.0
1694115421.8923647,-1484.0,-18369.0
1694115421.907506,-1503.0,-13583.0
1694115421.9231825,-1505.0,-17406.0
1694115421.9381819,-1487.0,-20208.0
1694115421.9535837,-1491.0,-22077.0
1694115421.968494,-1567.0,-23659.0
1694115421.9835134,-1577.0,-24536.0
1694115421.9985461,-1332.0,-24681.0
1694115422.0130692,-1443.0,-25270.0
1694115422.0285025,-1444.0,-25122.0
1694115422.043249,-1538.0,-25107.0
1694115422.057186,-1496.0,-26495.0
1694115422.0726013,-1494.0,-26914.0
1694115422.0869315,-1737.0,-27055.0
1694115422.1017482,-1959.0,-27264.0
1694115422.1167486,-1728.0,-27432.0
1694115422.1325092,-1617.0,-27561.0
1694115422.146555,-2359.0,-27495.0
1694115422.1615942,-1375.0,-27798.0
1694115422.177379,-1730.0,-27665.0
1694115422.1912925,-1553.0,-27684.0
1694115422.2075756,-1836.0,-27876.0
1694115422.2219653,-1582.0,-27723.0
1694115422.2357738,-1527.0,-27779.0
1694115422.2499316,-1534.0,-27917.0
1694115422.2641687,-1496.0,-27798.0
1694115422.2784932,-1483.0,-27901.0
1694115422.2925866,-1478.0,-27822.0
1694115422.3067489,-1715.0,-27906.0
1694115422.322261,-1467.0,-27848.0
1694115422.3365328,-1490.0,-27850.0
1694115422.3521082,-1470.0,-27829.0
1694115422.3660996,-1636.0,-27807.0
1694115422.3816645,-1449.0,-27828.0
1694115422.3954232,-1438.0,-27806.0
1694115422.410721,-1575.0,-27774.0
1694115422.4262402,-1661.0,-27757.0
1694115422.4403377,-1519.0,-27885.0
1694115422.4561164,-1810.0,-27650.0
1694115422.4704363,-1532.0,-27528.0
1694115422.4856856,-1619.0,-27314.0
1694115422.5007684,-1796.0,-27020.0
1694115422.5157285,-1733.0,-26504.0
1694115422.530063,-1697.0,-25909.0
1694115422.5447307,-1825.0,-25610.0
1694115422.5602047,-1860.0,-24589.0
1694115422.5744698,-2086.0,-23693.0
1694115422.5901628,-1994.0,-22255.0
1694115422.604662,-1924.0,-20199.0
1694115422.6190915,-1880.0,-16482.0
1694115422.6346757,-2168.0,-16227.0
1694115422.6486917,-1836.0,-25983.0
1694115422.663574,-1907.0,-24496.0
1694115422.678417,-2015.0,-21837.0
1694115422.693355,-1873.0,-20790.0
1694115422.7078578,-1658.0,-18819.0
1694115422.723093,-1616.0,-17620.0
1694115422.737289,-1658.0,-16821.0
1694115422.7523608,-1531.0,-16731.0
1694115422.7670276,-1578.0,-16286.0
1694115422.7824209,-1420.0,-16306.0
1694115422.796669,-1861.0,-16168.0
1694115422.811511,-1484.0,-15735.0
1694115422.826773,-1441.0,-15448.0
1694115422.8420928,-1670.0,-15304.0
1694115422.8563542,-1826.0,-15238.0
1694115422.8716643,-1965.0,-15040.0
1694115422.8860703,-2307.0,-14956.0
1694115422.9015276,-3366.0,-14971.0
1694115422.915856,-3461.0,-15059.0
1694115422.930863,-3343.0,-14943.0
1694115422.9457107,-4274.0,-14850.0
1694115422.959588,-5376.0,-14912.0
1694115422.9740155,-7002.0,-14947.0
1694115422.98853,-9049.0,-14904.0
1694115423.0026965,-5801.0,-15099.0
1694115423.016551,-2242.0,-14950.0
1694115423.0312362,-5422.0,-14934.0
1694115423.0459094,-7928.0,-14989.0
1694115423.0617974,-9798.0,-15044.0
1694115423.076876,-11567.0,-15250.0
1694115423.0920265,-11864.0,-15086.0
1694115423.1071186,-12075.0,-14967.0
1694115423.1220152,-12628.0,-14894.0
1694115423.1370835,-13281.0,-14918.0
1694115423.1518855,-13445.0,-15033.0
1694115423.167025,-13829.0,-14871.0
1694115423.1818283,-13516.0,-14940.0
1694115423.1968617,-14895.0,-15521.0
1694115423.2118738,-14987.0,-15027.0
1694115423.2267318,-13856.0,-15078.0
1694115423.2418752,-15191.0,-15511.0
1694115423.2563288,-14631.0,-15079.0
1694115423.2785149,-14253.0,-14995.0
1694115423.2941537,-14508.0,-15207.0
1694115423.3085072,-15085.0,-15148.0
1694115423.3230999,-15482.0,-15049.0
1694115423.338551,-14599.0,-15292.0
1694115423.3534377,-14699.0,-15171.0
1694115423.3685555,-15520.0,-14969.0
1694115423.3836849,-15164.0,-15204.0
1694115423.3985548,-15255.0,-15171.0
1694115423.4127946,-15257.0,-15164.0
1694115423.4284742,-14857.0,-15197.0
1694115423.442368,-15514.0,-15257.0
1694115423.4583354,-15098.0,-15181.0
1694115423.473476,-14902.0,-15234.0
1694115423.4885037,-15086.0,-15373.0
1694115423.5027142,-14871.0,-14910.0
1694115423.5185564,-15110.0,-14870.0
1694115423.533083,-15445.0,-14868.0
1694115423.547415,-14815.0,-15096.0
1694115423.5624573,-15041.0,-15540.0
1694115423.576617,-14669.0,-15145.0
1694115423.5915763,-14875.0,-15232.0
1694115423.6055393,-14697.0,-15359.0
1694115423.6195486,-14377.0,-15577.0
1694115423.6331596,-14266.0,-15181.0
1694115423.6480176,-13034.0,-15285.0
1694115423.662312,-13356.0,-15577.0
1694115423.675785,-12727.0,-15426.0
1694115423.6903148,-10349.0,-15255.0
1694115423.705329,-8966.0,-15275.0
1694115423.7201881,-7490.0,-15338.0
1694115423.7343872,-4030.0,-15370.0
1694115423.7498798,-3891.0,-15506.0
1694115423.7642696,-10439.0,-15689.0
1694115423.7786884,-9705.0,-15281.0
1694115423.7941945,-6737.0,-15551.0
1694115423.8085473,-6435.0,-15693.0
1694115423.8235886,-5480.0,-15208.0
1694115423.8385608,-3820.0,-15315.0
1694115423.8527265,-4689.0,-15963.0
1694115423.8685668,-4693.0,-15673.0
1694115423.8831735,-3074.0,-16283.0
1694115423.897869,-3192.0,-16826.0
1694115423.9131458,-3079.0,-16966.0
1694115423.9271202,-2061.0,-17664.0
1694115423.942095,-2086.0,-18809.0
1694115423.9567003,-2146.0,-19405.0
1694115423.9715226,-2263.0,-20812.0
1694115423.9865587,-2340.0,-23480.0
1694115424.0016665,-2038.0,-18738.0
1694115424.0160623,-1864.0,-13740.0
1694115424.0313697,-1948.0,-17450.0
1694115424.0457385,-2262.0,-20214.0
1694115424.0604985,-2094.0,-22078.0
1694115424.0757384,-1852.0,-23426.0
1694115424.0903292,-1984.0,-24702.0
1694115424.1053529,-2166.0,-24878.0
1694115424.1201465,-1804.0,-25450.0
1694115424.135083,-2132.0,-25438.0
1694115424.149743,-2028.0,-25095.0
1694115424.164612,-2242.0,-26495.0
1694115424.1797068,-2158.0,-27056.0
1694115424.1944373,-2112.0,-27520.0
1694115424.2088773,-1931.0,-27555.0
1694115424.2235944,-2459.0,-27593.0
1694115424.2379055,-2067.0,-27632.0
1694115424.2513728,-2144.0,-27924.0
1694115424.2658966,-2061.0,-27841.0
1694115424.2802753,-2294.0,-27800.0
1694115424.2944734,-2149.0,-27833.0
1694115424.3090024,-2104.0,-27955.0
1694115424.3239694,-1829.0,-28116.0
1694115424.3390727,-1832.0,-28227.0
1694115424.3525167,-2266.0,-28435.0
1694115424.367473,-1822.0,-28166.0
1694115424.3815825,-1277.0,-28310.0
1694115424.3961887,-2538.0,-28335.0
1694115424.4108737,-2858.0,-28047.0
1694115424.4257479,-1983.0,-28049.0
1694115424.4403453,-2142.0,-28177.0
1694115424.4553394,-2310.0,-28164.0
1694115424.4703248,-2030.0,-28076.0
1694115424.4857445,-2309.0,-28063.0
1694115424.5003266,-2141.0,-28040.0
1694115424.5157568,-2090.0,-28197.0
1694115424.5307899,-2343.0,-28191.0
1694115424.545694,-2211.0,-27967.0
1694115424.5602584,-2157.0,-28024.0
1694115424.5745773,-2479.0,-28074.0
1694115424.590215,-2459.0,-27685.0
1694115424.605005,-2013.0,-27283.0
1694115424.6197526,-2649.0,-26720.0
1694115424.6344376,-2211.0,-26150.0
1694115424.6507368,-2293.0,-25882.0
1694115424.6657531,-2318.0,-24891.0
1694115424.6801672,-2430.0,-23973.0
1694115424.6957457,-2800.0,-22354.0
1694115424.710239,-2344.0,-20051.0
1694115424.7257504,-2353.0,-16368.0
1694115424.740239,-2315.0,-16559.0
1694115424.7557514,-2522.0,-26823.0
1694115424.770239,-2423.0,-24427.0
1694115424.7845924,-2503.0,-21721.0
1694115424.8001835,-2250.0,-20286.0
1694115424.8143198,-2210.0,-18547.0
1694115424.8293614,-2283.0,-17738.0
1694115424.844593,-2174.0,-16882.0
1694115424.8589501,-2090.0,-16778.0
1694115424.8738043,-2165.0,-16505.0
1694115424.88857,-2038.0,-16518.0
1694115424.903784,-1864.0,-16208.0
1694115424.918567,-2655.0,-16364.0
1694115424.9337125,-2921.0,-15574.0
1694115424.947766,-1783.0,-15611.0
1694115424.9611804,-2817.0,-15917.0
1694115424.9759,-2370.0,-15348.0
1694115424.9902306,-2482.0,-15201.0
1694115425.0043514,-3116.0,-15119.0
1694115425.0195801,-3471.0,-15227.0
1694115425.0335448,-4934.0,-15086.0
1694115425.0475352,-4353.0,-15254.0
1694115425.061468,-5422.0,-15181.0
1694115425.075456,-6576.0,-15045.0
1694115425.0894246,-9007.0,-15122.0
1694115425.103381,-7721.0,-15121.0
1694115425.117772,-3219.0,-15139.0
1694115425.131736,-3813.0,-15147.0
1694115425.1457262,-7593.0,-15127.0
1694115425.1594932,-9331.0,-15444.0
1694115425.1743226,-10943.0,-15328.0
1694115425.1885655,-11906.0,-15184.0
1694115425.2028463,-12502.0,-15144.0
1694115425.2170794,-12934.0,-15216.0
1694115425.2317026,-13114.0,-15216.0
1694115425.2463012,-13159.0,-15145.0
1694115425.261426,-13879.0,-15199.0
1694115425.2753816,-14304.0,-15221.0
1694115425.2893791,-14756.0,-15217.0
1694115425.3033068,-14734.0,-15275.0
1694115425.318298,-14772.0,-15196.0
